UID	HOOFDTEELT_CTRL_COD	HOOFDTEELT_CTRL_COD_ORIG	HOOFDTEELT_CTRL_NAM_ORIG	GESP_PM	STAT_BGV
0000281069BEDF9900000003	36	36	Spelt		
000028106088E81B00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106A83911500000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281063A8355100000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281063A836E500000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281060C3F22000000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106913CD8800000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810679639EC00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810690152BA00000003	9511	9511	Asperges_-_vers		
0000281062F6C0D300000008	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105E71CF3D00000002	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105E71D13600000001	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105E71CE0E0000000D	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105E71CED800000001	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106A69240900000003	35	35	Triticale		
00002810677E851C00000007	35	35	Triticale		
000028104C5760F400000005	35	35	Triticale		
000028106411519400000001	36	36	Spelt		
000028106A172E7E00000004	311	311	Wintertarwe		
000028106A36335500000005	8410	8410	Stamslabonen/sperziebonen_-_industrie		
0000281063BAFA5300000001	35	35	Triticale		
0000281069A26D7F00000001	311	311	Wintertarwe		
000028105DF8670C00000005	60	60	Grasland	MAA	BG
000028106AC721C400000004	9511	9511	Asperges_-_vers		
000028106A24EF8F00000001	601	601	Zaaizaad_grassen	MAA	
0000281063AAE93A00000016	60	60	Grasland		BG
000028106474ABAC00000001	321	321	Wintergerst		
0000281060E7D50400000004	60	60	Grasland		BG
000028106A7AFE9500000003	36	36	Spelt		
0000281065DD913F00000011	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028104DD0817A00000010	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028105D348D1200000004	323	323	Brouwgerst		
000028106468FD1300000005	201	201	Silomais		
000028106941682F00000002	201	201	Silomais		
00002810691080E400000006	60	60	Grasland		BG
0000281061BB95160000000F	311	311	Wintertarwe		
000028106927F16B00000006	202	202	Korrelmais		
000028105EF5981900000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281069CF465B00000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281069F5FB8900000001	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106A50FC5A00000001	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106789B11200000001	601	601	Zaaizaad_grassen		
000028105B74DCFE00000001	60	60	Grasland		BG
00002810646B710600000007	60	60	Grasland		BG
000028104FD7333500000005	60	60	Grasland		BG
0000281069A895E900000001	60	60	Grasland	MAA	BG
000028106530357600000001	60	60	Grasland		BG
0000281062CAE8EA00000005	60	60	Grasland		BG
0000281068F1D93100000001	201	931	Erwten_(andere_dan_droog_geoogst)_-_vers		
000028106A87C24000000003	9410	9410	Stamslabonen/sperziebonen_-_vers		
0000281068F1DEB700000006	9410	9410	Stamslabonen/sperziebonen_-_vers		
0000281068F1DA6000000005	931	931	Erwten_(andere_dan_droog_geoogst)_-_vers		
0000281068F1DC5900000003	9410	9410	Stamslabonen/sperziebonen_-_vers		
0000281068F1DD8800000004	9511	9511	Asperges_-_vers		
000028106900D01700000003	8523	8523	Bloemkool_-_industrie		
000028106900D53800000008	8523	8523	Bloemkool_-_industrie		
000028106A5BD17800000002	392	392	Mengteelt_zomergranen_en_zomerteelt_vlinderbloemige		
0000281067C1FDB600000007	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
00002810635262AC00000001	9511	9511	Asperges_-_vers		
000028105E6C4B6800000001	9511	9511	Asperges_-_vers		
0000281063B0588300000002	9511	9511	Asperges_-_vers		
000028106A83CE4400000009	392	392	Mengteelt_zomergranen_en_zomerteelt_vlinderbloemige		
0000281063F8256900000006	36	36	Spelt		
00002810620F218C00000001	311	311	Wintertarwe		
000028104BD2470600000003	9511	9511	Asperges_-_vers		
000028104F1FF1E100000001	9511	9511	Asperges_-_vers		
0000281063B058E800000001	9511	9511	Asperges_-_vers		
000028105C93CB1E00000003	9511	9511	Asperges_-_vers		
00002810674B82A700000006	9511	9511	Asperges_-_vers		
000028105BF3355E00000003	311	311	Wintertarwe		
0000281062D2D27E00000002	312	312	Zomertarwe		
00002810691E3A1100000007	312	312	Zomertarwe		
0000281062D2D2E300000006	312	312	Zomertarwe		
000028106A48857C00000003	311	311	Wintertarwe		
000028106ABE24B200000001	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028105E2DC95500000001	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028105D00507100000003	9410	9410	Stamslabonen/sperziebonen_-_vers		
0000281062D0634300000009	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028106150536700000001	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
00002810694EACED00000005	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
0000281069F9B0CA00000001	999	999	Niet_nader_omschreven_gewas_-_kleine_landbouwer		
0000281069F9B06500000001	999	999	Niet_nader_omschreven_gewas_-_kleine_landbouwer		
0000281069253E5000000003	60	60	Grasland	MAA	BG
000028106196E8E400000001	311	311	Wintertarwe		
000028105C32AF5100000001	321	321	Wintergerst		
000028106A5407E100000001	36	36	Spelt		
0000281064EC4F8700000003	9511	9511	Asperges_-_vers		
000028106A98A0FE00000003	9511	9511	Asperges_-_vers		
0000281064EC4FEC00000014	9511	9511	Asperges_-_vers		
000028106A98A16300000002	9511	9511	Asperges_-_vers		
000028106A98A1C800000009	9511	9511	Asperges_-_vers		
0000281067C18ADB00000003	9511	9511	Asperges_-_vers		
00002810490DADA600000007	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106217C9C300000006	8410	8410	Stamslabonen/sperziebonen_-_industrie		
00002810490DABAD00000001	4121	4121	Zomerkoolzaad		
0000281067106CCC00000006	312	312	Zomertarwe		
0000281067106E6000000006	312	312	Zomertarwe		
000028106813C1E800000009	60	60	Grasland		BG3
000028104C5C352400000003	60	60	Grasland		BG
0000281063AD940C00000001	311	311	Wintertarwe		
000028106A7830A200000004	8410	8410	Stamslabonen/sperziebonen_-_industrie		
0000281067C0865B00000001	9516	9516	Aardbeien		
000028106352E0FC00000003	201	201	Silomais	MAA	
0000281067F19D6B00000001	202	311	Wintertarwe		
0000281063B9F70200000007	521	521	Winterveldbonen_-_niet_menselijke_consumptie	BGG	
000028106792677900000003	60	60	Grasland	MAA	BG
000028106188750A00000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106578C81900000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281067E5554900000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281066738F0C00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810671E897100000003	35	35	Triticale		
00002810667B09B700000005	311	311	Wintertarwe		
000028106648C4B600000001	321	321	Wintergerst		
000028106563BFAF00000003	60	60	Grasland		BG
000028105DD1976B00000003	35	35	Triticale	MAA	
0000281059EDA94B00000001	311	311	Wintertarwe		
0000281061808B7600000001	311	311	Wintertarwe		
0000281069020EFF00000003	391	391	Mengteelt_andere_wintergranen_en_winterteelt_vlinderbloemige		
0000281069020F6400000001	391	391	Mengteelt_andere_wintergranen_en_winterteelt_vlinderbloemige		
0000281069020FC900000001	391	391	Mengteelt_andere_wintergranen_en_winterteelt_vlinderbloemige		
0000281067FE393900000001	700	700	Grasklaver		BG
0000281067FE3B970000000B	700	700	Grasklaver		BG
0000281067FE3CC600000001	700	700	Grasklaver		BG
0000281066A4598A00000001	700	700	Grasklaver		BG
00002810633343C700000001	700	700	Grasklaver		BG
00002810642AF23200000001	60	60	Grasland		BG
00002810642AF2FC00000001	60	60	Grasland		BG
000028106580E36700000001	700	700	Grasklaver		BG4
000028105E0274D900000008	700	700	Grasklaver		BG3
000028106580E29D00000004	700	700	Grasklaver		BG
000028105DD01C8300000008	700	700	Grasklaver		BG
0000281067FE3ACD00000007	700	700	Grasklaver		BG2
0000281067FE3A6800000004	700	700	Grasklaver		BG
000028105DD01AEF00000003	60	60	Grasland		BG
0000281000C80B8F00000001	312	312	Zomertarwe		
000028105B3B4FDA00000001	312	312	Zomertarwe		
000028105E50695F00000005	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028105E5067CB00000001	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028105E5081D900000001	60	9410	Stamslabonen/sperziebonen_-_vers		BG1
00002810628F8E6100000001	36	36	Spelt		
000028105EBDB73600000001	311	311	Wintertarwe		
00002810640832F900000003	395	395	Mengteelt_wintertarwe_of_triticale_en_winterteelt_vlinderbloemige		
0000281064CF9C4C00000007	395	395	Mengteelt_wintertarwe_of_triticale_en_winterteelt_vlinderbloemige		
000028106407BF540000000B	331	342	Zomerhaver		
0000281069CFC83400000001	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
0000281069E1C7DE00000013	8410	8410	Stamslabonen/sperziebonen_-_industrie		
00002810608DA62F00000003	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
00002810608DAC1A00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106172B38300000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810608DA36C00000003	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
00002810670AE89600000001	8535	8535	Wortel_(niet-vroege)_(consumptie)_-_industrie		
000028106172B3E800000001	60	201	Silomais		
000028106A7B324800000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281062D3CF7B00000003	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
0000281062468E6900000001	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
00002810667615F70000000A	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106337D80500000008	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
0000281066A6577E00000004	202	202	Korrelmais		
0000281063C97B3600000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AC1316400000003	60	60	Grasland	MAA	BG1
00002810491BF55000000003	921	921	Vezelvlas_(bestemd_voor_vezelproductie)		
000028105E438CD500000004	921	921	Vezelvlas_(bestemd_voor_vezelproductie)		
000028106437F4A000000006	60	60	Grasland		BG
00002810602CB56700000001	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028105CF8216900000001	643	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106401485F00000001	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028104ABDD85B00000001	35	35	Triticale		
000028105CE0980300000002	36	36	Spelt		
0000281060C9018200000002	8524	8524	Boerenkool_-_industrie		
000028106929711300000009	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
0000281068F2D36F0000000A	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
00002810614A6A2500000006	8564	8564	Wortel_(vroege)_(consumptie)_-_industrie		
0000281063FF64DE00000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
0000281067D79A2300000004	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106A5C1FA200000004	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
00002810693E0A2F00000003	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
00002810668A6ACA00000004	60	60	Grasland		BG1
00002810672BA8470000000C	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028105C49080300000003	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106671B1150000000E	6031	6031	Zaaizaad_wintertarwe_of_triticale		
0000281062E8FC3500000001	331	331	Winterrogge		
000028106A851AFB00000009	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028106A851B6000000004	9410	9410	Stamslabonen/sperziebonen_-_vers		
0000281059E9698700000007	60	60	Grasland		BG
0000281067EB70AA00000003	311	311	Wintertarwe		
00002810653D64E200000005	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106767ED4200000006	60	60	Grasland		BG
000028106A4535B00000000A	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106818240700000005	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106818253600000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
00002810656E4E2600000003	36	36	Spelt		
000028106A78A96800000001	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
00002810690E29590000000A	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281064362EBA00000005	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
0000281064743F2100000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106A8137F600000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106A1356EA00000001	60	60	Grasland		BG2
00002810623D2B2000000001	60	60	Grasland		BG
0000281068FAB8A800000001	60	60	Grasland		BG
0000281063B0E8F900000004	60	60	Grasland		BG
00002810611C73EE00000005	311	311	Wintertarwe		
000028106AC6026C00000007	311	311	Wintertarwe		
00002810672BB28D00000004	8412	8412	Flageolets_(voor_de_boon)_-_industrie		
00002810694676CB00000005	9516	9516	Aardbeien		
000028106946766600000001	899	899	Rotatieteelt_van_groentegewassen_(vb_pluktuin)		
00002810672BBC0500000001	321	321	Wintergerst		
000028106667313700000004	8410	8410	Stamslabonen/sperziebonen_-_industrie		
0000281068F367090000000C	35	35	Triticale		
000028106A27831600000009	35	35	Triticale		
000028106543DFC900000001	311	311	Wintertarwe		
0000281069164DBA00000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106480E46700000007	60	60	Grasland		BG
0000281060C5D53C00000002	60	60	Grasland		BG
00002810634084F800000001	60	60	Grasland		BG
000028104D7CAB3500000001	60	60	Grasland		BG
0000281062C5E7570000000D	9811	9811	Cichorei_(inuline)		
0000281063F7601100000001	311	311	Wintertarwe		
0000281063F7672B00000003	311	311	Wintertarwe		
0000281062C5E8EB00000005	311	311	Wintertarwe		
0000281062C5E82100000001	311	311	Wintertarwe		
0000281062C5E95000000001	311	311	Wintertarwe		
0000281064B51F0F0000000A	311	311	Wintertarwe		
000028106305557400000004	311	311	Wintertarwe		
000028106A9EA18B00000004	311	311	Wintertarwe		
000028106A9EA25500000003	311	311	Wintertarwe		
0000281059A6230C00000007	513	513	Drooggeoogste_erwten_(voor_menselijke_consumptie)		
000028106A337E410000000A	36	36	Spelt		
00002810614B987B00000001	35	35	Triticale		
0000281000C7DA9500000001	35	35	Triticale		
000028106781CDCE00000006	8523	8523	Bloemkool_-_industrie		
00002810678120F000000007	8410	8410	Stamslabonen/sperziebonen_-_industrie		
0000281060EA051700000007	35	35	Triticale		
000028106288E48300000001	322	321	Wintergerst		
000028105B88385D00000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106911E81200000002	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
000028106A85AA4200000008	311	311	Wintertarwe		
000028106429E49F00000001	60	60	Grasland		BG
000028106A239C1F00000001	60	60	Grasland		BG
000028104B62EB1200000001	60	60	Grasland		BG
000028105CFE4E2A0000000C	60	60	Grasland		BG
0000281062FF26BA00000002	60	60	Grasland		BG
000028104BDF7B2E00000001	60	60	Grasland		BG
000028106223C4EE00000001	60	60	Grasland		BG
0000281064AD37DD00000003	60	60	Grasland		BG
0000281064AD38A700000007	60	60	Grasland		BG
000028105A009A1C00000001	60	60	Grasland		BG
0000281061CF422C0000000A	311	311	Wintertarwe		
0000281061CF474D00000004	311	311	Wintertarwe		
0000281061CF41C700000005	311	311	Wintertarwe		
0000281061CF45B900000011	321	321	Wintergerst		
00002810695C2CDD00000001	4111	4111	Winterkoolzaad		
0000281067F39FB200000005	4111	4111	Winterkoolzaad		
000028106AAA8D4F00000006	4111	4111	Winterkoolzaad		
0000281061CF455400000001	4111	4111	Winterkoolzaad		
0000281061CF494600000004	311	311	Wintertarwe		
00002810657D952F00000003	311	311	Wintertarwe		
0000281061CF5A4100000001	321	321	Wintergerst		
0000281061CF461E00000003	91	91	Suikerbieten		
0000281061CF48E100000001	322	322	Zomergerst		
0000281061CF487C00000001	321	322	Zomergerst		
0000281066985C6600000001	311	311	Wintertarwe		
0000281061CF564B00000001	311	311	Wintertarwe		
0000281061CF5AA600000001	311	311	Wintertarwe		
0000281064B399E500000001	321	321	Wintergerst		
00002810657D94CA0000000A	321	321	Wintergerst		
0000281061CF506000000001	201	201	Silomais		
0000281061CF50C500000001	201	202	Korrelmais		
000028106961AD2100000004	201	201	Silomais		
0000281061CF538800000003	311	311	Wintertarwe		
0000281061CF558100000001	311	311	Wintertarwe		
0000281066985E5F00000001	311	311	Wintertarwe		
0000281061CF58AD00000001	311	311	Wintertarwe		
0000281065744FE200000003	311	311	Wintertarwe		
000028106574504700000005	9561	9561	Witloofwortel		
00002810657450AC00000003	9561	9561	Witloofwortel		
000028106574511100000003	4111	4111	Winterkoolzaad		
0000281061CF56B000000003	321	321	Wintergerst		
000028106574517600000001	4111	4111	Winterkoolzaad		
0000281061CF4C0900000001	341	341	Winterhaver		
0000281066985D3000000001	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
0000281062D94B0300000001	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
00002810695C2C7800000001	321	321	Wintergerst		
000028106357811000000002	202	202	Korrelmais		
000028106357876000000006	202	202	Korrelmais		
000028106357888F00000001	202	202	Korrelmais		
0000281063578A2300000001	202	202	Korrelmais		
000028106A3C7C1D00000004	202	202	Korrelmais		
000028104B06863B00000003	311	311	Wintertarwe		
000028105EA94F0A00000004	311	311	Wintertarwe		
00002810692B156C00000002	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106A79641900000007	923	923	Wintervlas_(vezelproductie_en_industriele_toepassingen)		
0000281048F1CB3800000001	36	36	Spelt		
000028104D6FD9B700000003	36	36	Spelt		
000028105DA3955A00000001	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281063D0B3F60000000E	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281000C7DDD700000001	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281000C7DC7600000006	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105B15974400000003	9711	9711	Meerjarige_fruitteelten_(peer)		
00002810665C7E0B00000001	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281000C7DC7F00000001	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281000C7DC8800000001	9711	9711	Meerjarige_fruitteelten_(peer)		
00002810665C7C770000001A	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281000C7DD8900000001	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105DA3962400000006	9710	9710	Meerjarige_fruitteelten_(appel)		
000028104F70DE2C00000001	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281061F669D000000001	9710	9710	Meerjarige_fruitteelten_(appel)		
00002810663C60F600000002	9710	9710	Meerjarige_fruitteelten_(appel)		
000028105DA3942B00000013	9725	9725	Meerjarige_fruitteelten_(zoete_kers__laagstam)		
00002810663C609100000001	9710	9710	Meerjarige_fruitteelten_(appel)		
000028106512493E0000002A	9711	9711	Meerjarige_fruitteelten_(peer)		
000028105DA393C600000008	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281000C7DDA70000000A	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281063D0B32C00000001	9710	9710	Meerjarige_fruitteelten_(appel)		
000028105DA394F500000009	9710	9710	Meerjarige_fruitteelten_(appel)		
00002810677289F100000003	9710	9710	Meerjarige_fruitteelten_(appel)		
0000281060A2D99E00000001	9711	9711	Meerjarige_fruitteelten_(peer)		
0000281061F66A350000000A	9710	9710	Meerjarige_fruitteelten_(appel)		
000028106388BECE00000002	9710	9710	Meerjarige_fruitteelten_(appel)		
00002810699F8EFA00000001	9710	9710	Meerjarige_fruitteelten_(appel)		
000028106AABAF6A00000001	392	392	Mengteelt_zomergranen_en_zomerteelt_vlinderbloemige		
0000281066465D6300000001	9511	9511	Asperges_-_vers		
0000281066465E2D0000000A	9511	9511	Asperges_-_vers		
000028106289183A00000001	9511	9511	Asperges_-_vers		
00002810628917D500000001	9511	9511	Asperges_-_vers		
0000281064607CB90000000D	9511	9511	Asperges_-_vers		
0000281067994E2100000003	395	395	Mengteelt_wintertarwe_of_triticale_en_winterteelt_vlinderbloemige		
0000281069924C9A00000001	60	60	Grasland		BG3
0000281069924C3500000004	9828	9828	Natuurlijk_grasland_met_onderhoud		BG3
0000281069924E2E00000002	9828	9828	Natuurlijk_grasland_met_onderhoud		BG3
0000281069924CFF00000001	60	60	Grasland		BG
0000281069924E9300000003	9828	9828	Natuurlijk_grasland_met_onderhoud		BG3
0000281069924EF800000001	9828	9828	Natuurlijk_grasland_met_onderhoud		BG3
0000281069924DC900000004	9828	9828	Natuurlijk_grasland_met_onderhoud		BG3
000028106A21F0A800000005	321	321	Wintergerst		
0000281060ABCF3100000001	60	60	Grasland		BG3
0000281060ABCFFB00000001	60	60	Grasland		BG1
0000281060ABD06000000001	60	60	Grasland		BG1
